Global Stock Index Fund

Date,NAV
"""08/09/2010""","""9.9874"""
"""07/09/2010""","""9.9564"""
"""03/09/2010""","""9.9186"""
"""02/09/2010""","""9.8367"""
"""01/09/2010""","""9.7755"""
"""31/08/2010""","""9.5861"""
"""30/08/2010""","""9.6285"""
"""27/08/2010""","""9.6536"""
"""26/08/2010""","""9.5322"""
"""25/08/2010""","""9.5856"""
"""24/08/2010""","""9.5887"""
"""23/08/2010""","""9.7348"""
"""20/08/2010""","""9.7172"""
"""19/08/2010""","""9.6957"""
"""18/08/2010""","""9.8167"""
"""17/08/2010""","""9.7958"""
"""16/08/2010""","""9.7029"""
"""13/08/2010""","""9.7422"""
"""12/08/2010""","""9.7006"""
"""11/08/2010""","""9.7176"""
"""10/08/2010""","""9.8554"""
"""09/08/2010""","""9.8466"""
"""06/08/2010""","""9.7623"""
"""05/08/2010""","""9.8694"""
"""04/08/2010""","""9.8736"""
"""03/08/2010""","""9.8163"""
"""30/07/2010""","""9.7196"""
"""29/07/2010""","""9.7064"""
"""28/07/2010""","""9.7675"""
"""27/07/2010""","""9.8034"""
"""26/07/2010""","""9.8301"""
"""23/07/2010""","""9.8133"""
"""22/07/2010""","""9.6811"""
"""21/07/2010""","""9.5577"""
"""20/07/2010""","""9.5534"""
"""19/07/2010""","""9.4560"""
"""16/07/2010""","""9.4723"""
"""15/07/2010""","""9.7181"""
"""14/07/2010""","""9.8421"""
"""13/07/2010""","""9.8525"""
"""12/07/2010""","""9.7618"""
"""09/07/2010""","""9.7248"""
"""08/07/2010""","""9.6302"""
"""07/07/2010""","""9.5492"""
"""06/07/2010""","""9.3578"""
"""02/07/2010""","""9.2587"""
"""01/07/2010""","""9.3622"""
"""30/06/2010""","""9.5665"""
"""29/06/2010""","""9.6845"""
"""28/06/2010""","""9.8775"""
"""25/06/2010""","""9.8814"""
"""24/06/2010""","""9.8881"""
"""23/06/2010""","""10.0734"""
"""22/06/2010""","""10.1237"""
"""21/06/2010""","""10.1827"""
"""18/06/2010""","""10.1329"""
"""17/06/2010""","""10.1325"""
"""16/06/2010""","""10.1486"""
"""15/06/2010""","""10.1313"""
"""14/06/2010""","""9.9959"""
"""11/06/2010""","""10.0490"""
"""10/06/2010""","""9.9878"""
"""09/06/2010""","""9.7951"""
"""08/06/2010""","""9.8379"""
"""04/06/2010""","""9.9039"""
"""03/06/2010""","""10.0498"""
"""02/06/2010""","""9.9438"""
"""01/06/2010""","""9.7812"""
"""28/05/2010""","""9.8441"""
"""27/05/2010""","""9.9376"""
"""26/05/2010""","""9.6814"""
"""25/05/2010""","""9.6202"""
"""24/05/2010""","""9.6551"""
"""21/05/2010""","""9.6016"""
"""20/05/2010""","""9.6834"""
"""19/05/2010""","""9.9716"""
"""18/05/2010""","""10.0866"""
"""17/05/2010""","""10.1544"""
"""14/05/2010""","""10.1477"""
"""13/05/2010""","""10.2908"""
"""12/05/2010""","""10.2519"""
"""11/05/2010""","""10.1195"""
"""10/05/2010""","""10.0742"""
"""07/05/2010""","""9.7471"""
"""06/05/2010""","""9.9263"""
"""05/05/2010""","""10.0875"""
"""04/05/2010""","""10.0686"""
"""30/04/2010""","""10.0940"""
"""29/04/2010""","""10.2146"""
"""28/04/2010""","""10.1250"""
"""27/04/2010""","""10.1079"""
"""26/04/2010""","""10.3198"""
"""23/04/2010""","""10.2654"""
"""22/04/2010""","""10.2539"""
"""21/04/2010""","""10.2389"""
"""20/04/2010""","""10.2086"""
"""19/04/2010""","""10.1174"""
"""16/04/2010""","""10.1244"""
"""15/04/2010""","""10.2409"""
"""14/04/2010""","""10.1743"""
"""13/04/2010""","""10.1118"""
"""12/04/2010""","""10.1049"""
"""09/04/2010""","""10.1768"""
"""08/04/2010""","""10.1434"""
"""07/04/2010""","""10.1695"""
"""06/04/2010""","""10.1779"""
"""01/04/2010""","""10.0134"""
"""31/03/2010""","""9.9205"""
"""30/03/2010""","""10.0059"""
"""29/03/2010""","""9.9650"""
"""26/03/2010""","""9.9500"""
"""25/03/2010""","""9.9769"""
"""24/03/2010""","""9.9611"""
"""23/03/2010""","""9.9118"""
"""22/03/2010""","""9.8518"""
"""19/03/2010""","""9.8314"""
"""18/03/2010""","""9.8270"""
"""16/03/2010""","""9.6904"""
"""15/03/2010""","""9.6700"""
"""12/03/2010""","""9.6399"""
"""11/03/2010""","""9.6601"""
"""10/03/2010""","""9.6463"""
"""09/03/2010""","""9.6519"""
"""08/03/2010""","""9.6068"""
"""05/03/2010""","""9.6032"""
"""04/03/2010""","""9.4820"""
"""03/03/2010""","""9.4373"""
"""02/03/2010""","""9.4610"""
"""01/03/2010""","""9.4440"""
"""26/02/2010""","""9.2674"""
"""25/02/2010""","""9.2755"""
"""24/02/2010""","""9.2928"""
"""23/02/2010""","""9.2775"""
"""22/02/2010""","""9.3560"""
"""19/02/2010""","""9.3662"""
"""18/02/2010""","""9.3248"""
"""17/02/2010""","""9.2628"""
"""16/02/2010""","""9.1564"""
"""12/02/2010""","""9.0738"""
"""11/02/2010""","""9.0837"""
"""10/02/2010""","""8.9662"""
"""09/02/2010""","""8.9375"""
"""08/02/2010""","""8.8904"""
"""05/02/2010""","""8.9327"""
"""04/02/2010""","""8.9496"""
"""03/02/2010""","""9.1248"""
"""02/02/2010""","""9.1463"""
"""01/02/2010""","""9.0582"""
"""29/01/2010""","""8.9764"""
"""28/01/2010""","""9.0071"""
"""27/01/2010""","""9.0495"""
"""26/01/2010""","""9.0632"""
"""25/01/2010""","""9.0440"""
"""22/01/2010""","""9.0684"""
"""21/01/2010""","""9.2512"""
"""20/01/2010""","""9.3502"""
"""19/01/2010""","""9.3876"""
"""15/01/2010""","""9.2716"""
"""14/01/2010""","""9.2988"""
"""13/01/2010""","""9.2283"""
"""12/01/2010""","""9.1901"""
"""11/01/2010""","""9.2462"""
"""08/01/2010""","""9.3197"""
"""07/01/2010""","""9.2768"""
"""06/01/2010""","""9.2418"""
"""05/01/2010""","""9.2170"""
"""04/01/2010""","""9.1760"""
"""31/12/2009""","""9.0723"""
"""30/12/2009""","""9.1245"""
"""24/12/2009""","""9.0941"""
"""23/12/2009""","""9.0643"""
"""22/12/2009""","""9.0726"""
"""21/12/2009""","""8.9928"""
"""18/12/2009""","""8.9258"""
"""17/12/2009""","""8.8914"""
"""16/12/2009""","""8.9051"""
"""15/12/2009""","""8.8584"""
"""14/12/2009""","""8.8523"""
"""11/12/2009""","""8.8016"""
"""10/12/2009""","""8.7312"""
"""09/12/2009""","""8.6765"""
"""08/12/2009""","""8.7026"""
"""07/12/2009""","""8.7526"""
"""04/12/2009""","""8.7444"""
"""03/12/2009""","""8.6415"""
"""02/12/2009""","""8.6733"""
"""01/12/2009""","""8.6479"""
"""30/11/2009""","""8.5244"""
"""27/11/2009""","""8.5115"""
"""25/11/2009""","""8.6604"""
"""24/11/2009""","""8.6432"""
"""23/11/2009""","""8.6663"""
"""20/11/2009""","""8.5932"""
"""19/11/2009""","""8.6328"""
"""18/11/2009""","""8.7149"""
"""17/11/2009""","""8.7725"""
"""16/11/2009""","""8.7348"""
"""13/11/2009""","""8.6596"""
"""12/11/2009""","""8.6180"""
"""11/11/2009""","""8.6285"""
"""10/11/2009""","""8.5988"""
"""09/11/2009""","""8.5826"""
"""06/11/2009""","""8.4688"""
"""05/11/2009""","""8.4299"""
"""04/11/2009""","""8.3612"""
"""03/11/2009""","""8.3636"""
"""02/11/2009""","""8.3232"""
"""30/10/2009""","""8.3357"""
"""29/10/2009""","""8.4622"""
"""28/10/2009""","""8.3516"""
"""27/10/2009""","""8.4879"""
"""23/10/2009""","""8.5393"""
"""22/10/2009""","""8.6204"""
"""21/10/2009""","""8.6240"""
"""20/10/2009""","""8.6756"""
"""19/10/2009""","""8.7090"""
"""16/10/2009""","""8.6416"""
"""15/10/2009""","""8.6816"""
"""14/10/2009""","""8.6733"""
"""13/10/2009""","""8.5645"""
"""12/10/2009""","""8.6016"""
"""09/10/2009""","""8.5862"""
"""08/10/2009""","""8.5657"""
"""07/10/2009""","""8.5032"""
"""06/10/2009""","""8.4533"""
"""05/10/2009""","""8.3538"""
"""02/10/2009""","""8.2866"""
"""01/10/2009""","""8.4107"""
"""30/09/2009""","""8.5686"""
"""29/09/2009""","""8.6007"""
"""28/09/2009""","""8.5658"""
"""25/09/2009""","""8.4370"""
"""24/09/2009""","""8.4793"""
"""23/09/2009""","""8.5496"""
"""22/09/2009""","""8.5834"""
"""21/09/2009""","""8.5685"""
"""18/09/2009""","""8.5940"""
"""17/09/2009""","""8.6030"""
"""16/09/2009""","""8.6063"""
"""15/09/2009""","""8.5182"""
"""14/09/2009""","""8.4873"""
"""11/09/2009""","""8.5046"""
"""10/09/2009""","""8.4982"""
"""09/09/2009""","""8.4236"""
"""08/09/2009""","""8.4026"""
"""04/09/2009""","""8.3879"""
"""03/09/2009""","""8.2862"""
"""02/09/2009""","""8.2560"""
"""01/09/2009""","""8.2765"""
"""31/08/2009""","""8.3961"""
"""28/08/2009""","""8.4478"""
"""27/08/2009""","""8.4688"""
"""26/08/2009""","""8.4723"""
"""25/08/2009""","""8.4456"""
"""24/08/2009""","""8.4282"""
"""21/08/2009""","""8.3840"""
"""20/08/2009""","""8.2859"""
"""19/08/2009""","""8.1985"""
"""18/08/2009""","""8.2196"""
"""17/08/2009""","""8.1523"""
"""14/08/2009""","""8.2889"""
"""13/08/2009""","""8.3103"""
"""12/08/2009""","""8.2603"""
"""11/08/2009""","""8.2268"""
"""10/08/2009""","""8.2980"""
"""07/08/2009""","""8.2959"""
"""06/08/2009""","""8.1734"""
"""05/08/2009""","""8.1825"""
"""04/08/2009""","""8.2108"""
"""31/07/2009""","""8.1657"""
"""30/07/2009""","""8.1858"""
"""29/07/2009""","""8.0654"""
"""28/07/2009""","""8.0353"""
"""27/07/2009""","""8.0428"""
"""24/07/2009""","""8.0177"""
"""23/07/2009""","""7.9687"""
"""22/07/2009""","""7.8393"""
"""21/07/2009""","""7.8254"""
"""20/07/2009""","""7.7626"""
"""17/07/2009""","""7.7153"""
"""16/07/2009""","""7.6982"""
"""15/07/2009""","""7.6483"""
"""14/07/2009""","""7.5142"""
"""13/07/2009""","""7.4252"""
"""10/07/2009""","""7.3229"""
"""09/07/2009""","""7.3446"""
"""08/07/2009""","""7.3434"""
"""07/07/2009""","""7.3573"""
"""06/07/2009""","""7.4869"""
"""02/07/2009""","""7.4893"""
"""01/07/2009""","""7.6263"""
"""30/06/2009""","""7.6114"""
"""29/06/2009""","""7.6472"""
"""26/06/2009""","""7.5860"""
"""25/06/2009""","""7.6257"""
"""24/06/2009""","""7.5054"""
"""23/06/2009""","""7.4166"""
"""22/06/2009""","""7.4917"""
"""19/06/2009""","""7.6698"""
"""18/06/2009""","""7.6004"""
"""17/06/2009""","""7.6050"""
"""16/06/2009""","""7.6505"""
"""15/06/2009""","""7.7493"""
"""12/06/2009""","""7.8609"""
"""11/06/2009""","""7.8386"""
"""10/06/2009""","""7.8005"""
"""09/06/2009""","""7.7628"""
"""08/06/2009""","""7.7851"""
"""05/06/2009""","""7.7578"""
"""04/06/2009""","""7.6883"""
"""03/06/2009""","""7.6638"""
"""02/06/2009""","""7.7336"""
"""29/05/2009""","""7.5770"""
"""28/05/2009""","""7.5724"""
"""27/05/2009""","""7.5567"""
"""26/05/2009""","""7.5739"""
"""22/05/2009""","""7.4376"""
"""21/05/2009""","""7.5273"""
"""20/05/2009""","""7.6460"""
"""19/05/2009""","""7.6927"""
"""18/05/2009""","""7.6663"""
"""15/05/2009""","""7.4767"""
"""14/05/2009""","""7.4816"""
"""13/05/2009""","""7.4625"""
"""12/05/2009""","""7.6131"""
"""11/05/2009""","""7.6394"""
"""08/05/2009""","""7.7986"""
"""07/05/2009""","""7.6784"""
"""06/05/2009""","""7.7497"""
"""05/05/2009""","""7.6180"""
"""01/05/2009""","""7.4470"""
"""30/04/2009""","""7.4216"""
"""29/04/2009""","""7.3538"""
"""28/04/2009""","""7.2922"""
"""27/04/2009""","""7.3486"""
"""24/04/2009""","""7.3284"""
"""23/04/2009""","""7.2887"""
"""22/04/2009""","""7.2475"""
"""21/04/2009""","""7.2704"""
"""20/04/2009""","""7.2263"""
"""17/04/2009""","""7.4280"""
"""16/04/2009""","""7.2986"""
"""15/04/2009""","""7.2038"""
"""14/04/2009""","""7.1474"""
"""09/04/2009""","""7.1719"""
"""08/04/2009""","""6.9447"""
"""07/04/2009""","""6.9001"""
"""06/04/2009""","""6.9577"""
"""03/04/2009""","""6.9992"""
"""02/04/2009""","""6.9729"""
"""01/04/2009""","""6.7951"""
"""31/03/2009""","""6.6688"""
"""30/03/2009""","""6.6213"""
"""27/03/2009""","""6.8150"""
"""26/03/2009""","""6.8222"""
"""25/03/2009""","""6.7251"""
"""24/03/2009""","""6.6880"""
"""23/03/2009""","""6.7167"""
"""20/03/2009""","""6.3907"""
"""19/03/2009""","""6.4207"""
"""18/03/2009""","""6.6076"""
"""16/03/2009""","""6.4628"""
"""13/03/2009""","""6.4425"""
"""12/03/2009""","""6.3964"""
"""11/03/2009""","""6.2806"""
"""10/03/2009""","""6.2405"""
"""09/03/2009""","""5.9792"""
"""06/03/2009""","""6.0442"""
"""05/03/2009""","""6.1228"""
"""04/03/2009""","""6.3094"""
"""03/03/2009""","""6.1564"""
"""02/03/2009""","""6.2190"""
"""27/02/2009""","""6.4826"""
"""26/02/2009""","""6.5670"""
"""25/02/2009""","""6.5965"""
"""24/02/2009""","""6.6016"""
"""23/02/2009""","""6.5185"""
"""20/02/2009""","""6.7147"""
"""19/02/2009""","""6.8231"""
"""18/02/2009""","""6.9194"""
"""17/02/2009""","""6.9384"""
"""13/02/2009""","""7.0991"""
"""12/02/2009""","""7.1802"""
"""11/02/2009""","""7.1716"""
"""10/02/2009""","""7.1058"""
"""09/02/2009""","""7.3451"""
"""06/02/2009""","""7.4166"""
"""05/02/2009""","""7.2716"""
"""04/02/2009""","""7.2037"""
"""03/02/2009""","""7.1161"""
"""02/02/2009""","""7.0799"""
"""30/01/2009""","""7.1587"""
"""29/01/2009""","""7.1739"""
"""28/01/2009""","""7.2689"""
"""27/01/2009""","""7.0937"""
"""26/01/2009""","""7.0108"""
"""23/01/2009""","""7.0571"""
"""22/01/2009""","""7.0076"""
"""21/01/2009""","""7.1218"""
"""20/01/2009""","""6.9652"""
"""16/01/2009""","""7.1451"""
"""15/01/2009""","""7.1424"""
"""14/01/2009""","""7.1610"""
"""13/01/2009""","""7.3795"""
"""12/01/2009""","""7.3893"""
"""09/01/2009""","""7.4655"""
"""08/01/2009""","""7.4781"""
"""07/01/2009""","""7.5249"""
"""06/01/2009""","""7.7527"""
"""05/01/2009""","""7.5765"""
"""02/01/2009""","""7.4205"""
"""31/12/2008""","""7.2376"""
"""30/12/2008""","""7.0796"""
"""24/12/2008""","""6.9396"""
"""23/12/2008""","""6.9626"""
"""22/12/2008""","""7.0072"""
"""19/12/2008""","""7.1125"""
"""18/12/2008""","""6.9373"""
"""17/12/2008""","""7.0776"""
"""16/12/2008""","""7.2807"""
"""15/12/2008""","""7.1201"""
"""12/12/2008""","""7.2335"""
"""11/12/2008""","""7.3658"""
"""10/12/2008""","""7.5608"""
"""09/12/2008""","""7.5181"""
"""08/12/2008""","""7.5595"""
"""05/12/2008""","""7.3128"""
"""04/12/2008""","""7.2421"""
"""03/12/2008""","""7.4042"""
"""02/12/2008""","""7.2713"""
"""01/12/2008""","""7.1966"""
"""28/11/2008""","""7.6837"""
"""26/11/2008""","""7.4275"""
"""25/11/2008""","""7.2546"""
"""24/11/2008""","""7.2268"""
"""21/11/2008""","""6.9347"""
"""20/11/2008""","""6.7208"""
"""19/11/2008""","""7.0855"""
"""18/11/2008""","""7.4332"""
"""17/11/2008""","""7.4096"""
"""14/11/2008""","""7.5646"""
"""13/11/2008""","""7.7577"""
"""12/11/2008""","""7.5742"""
"""11/11/2008""","""7.8719"""
"""10/11/2008""","""7.9974"""
"""07/11/2008""","""8.0066"""
"""06/11/2008""","""7.8837"""
"""05/11/2008""","""8.1991"""
"""04/11/2008""","""8.4626"""
"""03/11/2008""","""8.2079"""
"""31/10/2008""","""8.2226"""
"""30/10/2008""","""8.0710"""
"""29/10/2008""","""7.8347"""
"""28/10/2008""","""7.7940"""
"""24/10/2008""","""7.4553"""
"""23/10/2008""","""7.6994"""
"""22/10/2008""","""7.6781"""
"""21/10/2008""","""8.0284"""
"""20/10/2008""","""8.0997"""
"""17/10/2008""","""7.6979"""
"""16/10/2008""","""7.6154"""
"""15/10/2008""","""7.6183"""
"""14/10/2008""","""8.1679"""
"""13/10/2008""","""7.9872"""
"""10/10/2008""","""7.3372"""
"""09/10/2008""","""7.6392"""
"""08/10/2008""","""8.0065"""
"""07/10/2008""","""8.2944"""
"""06/10/2008""","""8.6495"""
"""03/10/2008""","""8.9733"""
"""02/10/2008""","""8.9974"""
"""01/10/2008""","""9.2047"""
"""30/09/2008""","""9.1603"""
"""29/09/2008""","""8.7719"""
"""26/09/2008""","""9.3151"""
"""25/09/2008""","""9.3550"""
"""24/09/2008""","""9.2226"""
"""23/09/2008""","""9.2240"""
"""22/09/2008""","""9.3942"""
"""19/09/2008""","""9.7071"""
"""18/09/2008""","""9.2021"""
"""17/09/2008""","""9.1228"""
"""16/09/2008""","""9.4529"""
"""15/09/2008""","""9.4731"""
"""12/09/2008""","""9.8379"""
"""11/09/2008""","""9.8604"""
"""10/09/2008""","""9.7740"""
"""09/09/2008""","""9.7240"""
"""08/09/2008""","""9.9252"""
"""05/09/2008""","""9.6677"""
"""04/09/2008""","""9.6830"""
"""03/09/2008""","""9.9055"""
"""02/09/2008""","""9.9365"""
"""29/08/2008""","""9.9193"""
"""28/08/2008""","""9.9382"""
"""27/08/2008""","""9.8232"""
"""26/08/2008""","""9.7966"""
"""25/08/2008""","""9.7276"""
"""22/08/2008""","""9.8024"""
"""21/08/2008""","""9.6859"""
"""20/08/2008""","""9.7498"""
"""19/08/2008""","""9.7038"""
"""18/08/2008""","""9.8574"""
"""15/08/2008""","""9.9227"""
"""14/08/2008""","""9.8144"""
"""13/08/2008""","""9.7921"""
"""12/08/2008""","""9.8740"""
"""11/08/2008""","""9.9062"""
"""08/08/2008""","""9.7990"""
"""07/08/2008""","""9.5384"""
"""06/08/2008""","""9.6325"""
"""05/08/2008""","""9.5270"""
"""01/08/2008""","""9.4182"""
"""31/07/2008""","""9.4955"""
"""30/07/2008""","""9.5802"""
"""29/07/2008""","""9.4062"""
"""28/07/2008""","""9.2681"""
"""25/07/2008""","""9.4112"""
"""24/07/2008""","""9.4351"""
"""23/07/2008""","""9.5673"""
"""22/07/2008""","""9.4287"""
"""21/07/2008""","""9.3568"""
"""18/07/2008""","""9.3167"""
"""17/07/2008""","""9.2811"""
"""16/07/2008""","""9.1634"""
"""15/07/2008""","""8.9838"""
"""14/07/2008""","""9.1462"""
"""11/07/2008""","""9.1658"""
"""10/07/2008""","""9.3317"""
"""09/07/2008""","""9.3811"""
"""08/07/2008""","""9.4405"""
"""07/07/2008""","""9.4417"""
"""03/07/2008""","""9.4660"""
"""02/07/2008""","""9.3927"""
"""01/07/2008""","""9.5767"""
"""30/06/2008""","""9.6409"""
"""27/06/2008""","""9.6133"""
"""26/06/2008""","""9.6537"""
"""25/06/2008""","""9.9404"""
"""24/06/2008""","""9.8712"""
"""23/06/2008""","""9.9628"""
"""20/06/2008""","""9.9101"""
"""19/06/2008""","""10.1406"""
"""18/06/2008""","""10.1680"""
"""17/06/2008""","""10.2589"""
"""16/06/2008""","""10.2751"""
"""13/06/2008""","""10.2995"""
"""12/06/2008""","""10.1600"""
"""11/06/2008""","""10.1243"""
"""10/06/2008""","""10.2702"""
"""09/06/2008""","""10.2458"""
"""06/06/2008""","""10.2943"""
"""05/06/2008""","""10.5812"""
"""04/06/2008""","""10.5416"""
"""03/06/2008""","""10.5609"""
"""30/05/2008""","""10.6219"""
"""29/05/2008""","""10.5880"""
"""28/05/2008""","""10.4861"""
"""27/05/2008""","""10.4074"""
"""23/05/2008""","""10.4033"""
"""22/05/2008""","""10.5531"""
"""21/05/2008""","""10.5060"""
"""20/05/2008""","""10.6968"""
"""19/05/2008""","""10.8693"""
"""16/05/2008""","""10.8024"""
"""15/05/2008""","""10.7784"""
"""14/05/2008""","""10.6879"""
"""13/05/2008""","""10.6336"""
"""12/05/2008""","""10.6247"""
"""09/05/2008""","""10.5812"""
"""08/05/2008""","""10.6816"""
"""07/05/2008""","""10.6656"""
"""06/05/2008""","""10.6540"""
"""02/05/2008""","""10.7069"""
"""01/05/2008""","""10.5734"""
"""30/04/2008""","""10.4434"""
"""29/04/2008""","""10.4229"""
"""28/04/2008""","""10.4551"""
"""25/04/2008""","""10.4179"""
"""24/04/2008""","""10.2946"""
"""23/04/2008""","""10.2027"""
"""22/04/2008""","""10.1288"""
"""21/04/2008""","""10.2298"""
"""18/04/2008""","""10.2953"""
"""17/04/2008""","""10.0714"""
"""16/04/2008""","""10.0632"""
"""15/04/2008""","""9.9180"""
"""14/04/2008""","""9.8555"""
"""11/04/2008""","""9.9380"""
"""10/04/2008""","""10.0819"""
"""09/04/2008""","""10.0684"""
"""08/04/2008""","""10.1793"""
"""07/04/2008""","""10.2542"""
"""04/04/2008""","""10.1947"""
"""03/04/2008""","""10.2134"""
"""02/04/2008""","""10.2017"""
"""01/04/2008""","""10.1179"""
"""31/03/2008""","""9.7534"""
"""28/03/2008""","""9.7946"""
"""27/03/2008""","""9.8240"""
"""26/03/2008""","""9.8687"""
"""25/03/2008""","""9.9769"""
"""20/03/2008""","""9.7859"""
"""19/03/2008""","""9.6153"""
"""18/03/2008""","""9.6921"""
"""14/03/2008""","""9.6875"""
"""13/03/2008""","""9.8444"""
"""12/03/2008""","""9.9151"""
"""11/03/2008""","""9.9515"""
"""10/03/2008""","""9.7129"""
"""07/03/2008""","""9.8651"""
"""06/03/2008""","""9.9928"""
"""05/03/2008""","""10.1575"""
"""04/03/2008""","""10.0884"""
"""03/03/2008""","""10.1705"""
"""29/02/2008""","""10.2810"""
"""28/02/2008""","""10.4929"""
"""27/02/2008""","""10.6383"""
"""26/02/2008""","""10.7148"""
"""25/02/2008""","""10.6393"""
"""22/02/2008""","""10.4860"""
"""21/02/2008""","""10.4894"""
"""20/02/2008""","""10.5615"""
"""19/02/2008""","""10.5637"""
"""15/02/2008""","""10.5021"""
"""14/02/2008""","""10.5963"""
"""13/02/2008""","""10.6357"""
"""12/02/2008""","""10.5597"""
"""11/02/2008""","""10.4545"""
"""08/02/2008""","""10.4549"""
"""07/02/2008""","""10.4644"""
"""06/02/2008""","""10.4154"""
"""05/02/2008""","""10.5049"""
"""04/02/2008""","""10.7296"""
"""01/02/2008""","""10.7490"""
"""31/01/2008""","""10.6077"""
"""30/01/2008""","""10.4983"""
"""29/01/2008""","""10.5747"""
"""28/01/2008""","""10.4472"""
"""25/01/2008""","""10.4843"""
"""24/01/2008""","""10.4818"""
"""23/01/2008""","""10.2812"""
"""22/01/2008""","""10.1971"""
"""18/01/2008""","""10.5291"""
"""17/01/2008""","""10.5632"""
"""16/01/2008""","""10.7190"""
"""15/01/2008""","""10.7720"""
"""14/01/2008""","""11.0120"""
"""11/01/2008""","""10.9749"""
"""10/01/2008""","""11.1178"""
"""09/01/2008""","""11.1663"""
"""08/01/2008""","""11.1109"""
"""07/01/2008""","""11.1823"""
"""04/01/2008""","""11.1838"""
"""03/01/2008""","""11.4640"""
"""02/01/2008""","""11.4740"""
"""31/12/2007""","""11.6411"""
"""28/12/2007""","""11.6183"""
"""24/12/2007""","""11.8220"""
"""21/12/2007""","""11.7819"""
"""20/12/2007""","""11.6264"""
"""19/12/2007""","""11.5571"""
"""18/12/2007""","""11.5790"""
"""17/12/2007""","""11.5686"""
"""14/12/2007""","""11.7385"""
"""13/12/2007""","""11.7462"""
"""12/12/2007""","""11.8403"""
"""11/12/2007""","""11.8044"""
"""10/12/2007""","""11.9457"""
"""07/12/2007""","""11.9137"""
"""06/12/2007""","""11.8958"""
"""05/12/2007""","""11.7623"""
"""04/12/2007""","""11.5611"""
"""03/12/2007""","""11.7175"""
"""30/11/2007""","""11.7509"""
"""29/11/2007""","""11.6084"""
"""28/11/2007""","""11.5525"""
"""27/11/2007""","""11.2517"""
"""26/11/2007""","""11.2061"""
"""23/11/2007""","""11.3333"""
"""21/11/2007""","""11.1402"""
"""20/11/2007""","""11.3737"""
"""19/11/2007""","""11.3626"""
"""16/11/2007""","""11.5645"""
"""15/11/2007""","""11.5956"""
"""14/11/2007""","""11.7102"""
"""13/11/2007""","""11.7363"""
"""12/11/2007""","""11.5992"""
"""09/11/2007""","""11.6459"""
"""08/11/2007""","""11.8042"""
"""07/11/2007""","""11.8900"""
"""06/11/2007""","""12.1372"""
"""05/11/2007""","""12.0802"""
"""02/11/2007""","""12.1619"""
"""01/11/2007""","""12.2466"""
"""31/10/2007""","""12.4328"""
"""30/10/2007""","""12.3329"""
"""26/10/2007""","""12.3280"""
"""25/10/2007""","""12.2218"""
"""24/10/2007""","""12.2321"""
"""23/10/2007""","""12.2627"""
"""22/10/2007""","""12.2044"""
"""19/10/2007""","""12.2091"""
"""18/10/2007""","""12.3961"""
"""17/10/2007""","""12.4493"""
"""16/10/2007""","""12.4441"""
"""15/10/2007""","""12.5117"""
"""12/10/2007""","""12.6380"""
"""11/10/2007""","""12.5788"""
"""10/10/2007""","""12.6087"""
"""09/10/2007""","""12.6525"""
"""08/10/2007""","""12.5817"""
"""05/10/2007""","""12.5776"""
"""04/10/2007""","""12.4679"""
"""03/10/2007""","""12.4526"""
"""02/10/2007""","""12.4634"""
"""01/10/2007""","""12.3760"""
"""28/09/2007""","""12.2783"""
"""27/09/2007""","""12.3222"""
"""26/09/2007""","""12.2370"""
"""25/09/2007""","""12.1827"""
"""24/09/2007""","""12.2206"""
"""21/09/2007""","""12.2360"""
"""20/09/2007""","""12.2106"""
"""19/09/2007""","""12.3225"""
"""18/09/2007""","""12.1684"""
"""17/09/2007""","""11.9724"""
"""14/09/2007""","""12.0668"""
"""13/09/2007""","""12.0743"""
"""12/09/2007""","""11.9980"""
"""11/09/2007""","""12.0088"""
"""10/09/2007""","""11.8782"""
"""07/09/2007""","""11.9712"""
"""06/09/2007""","""12.1949"""
"""05/09/2007""","""12.1733"""
"""04/09/2007""","""12.3607"""
"""31/08/2007""","""12.2319"""
"""30/08/2007""","""12.0626"""
"""29/08/2007""","""12.0260"""
"""28/08/2007""","""11.9028"""
"""27/08/2007""","""12.1188"""
"""24/08/2007""","""12.1551"""
"""23/08/2007""","""12.1134"""
"""22/08/2007""","""12.1008"""
"""21/08/2007""","""11.9758"""
"""20/08/2007""","""11.9387"""
"""17/08/2007""","""11.8320"""
"""16/08/2007""","""11.7358"""
"""15/08/2007""","""11.8420"""
"""14/08/2007""","""11.9290"""
"""13/08/2007""","""12.0636"""
"""10/08/2007""","""11.9454"""
"""09/08/2007""","""12.1043"""
"""08/08/2007""","""12.2713"""
"""07/08/2007""","""12.1152"""
"""03/08/2007""","""11.9446"""
"""02/08/2007""","""12.2023"""
"""01/08/2007""","""12.1331"""
"""31/07/2007""","""12.1916"""
"""30/07/2007""","""12.1840"""
"""27/07/2007""","""12.1401"""
"""26/07/2007""","""12.2659"""
"""25/07/2007""","""12.5553"""
"""24/07/2007""","""12.5082"""
"""23/07/2007""","""12.6926"""
"""20/07/2007""","""12.6496"""
"""19/07/2007""","""12.7578"""
"""18/07/2007""","""12.6865"""
"""17/07/2007""","""12.7676"""
"""16/07/2007""","""12.7944"""
"""13/07/2007""","""12.7994"""
"""12/07/2007""","""12.7375"""
"""11/07/2007""","""12.5698"""
"""10/07/2007""","""12.6032"""
"""09/07/2007""","""12.7889"""
"""06/07/2007""","""12.7508"""
