Euro Investment Grade Bond Index Fund

Date,NAV
"""09/09/2010""","""155.0974"""
"""08/09/2010""","""155.3391"""
"""07/09/2010""","""155.5775"""
"""03/09/2010""","""154.9378"""
"""02/09/2010""","""155.3070"""
"""01/09/2010""","""155.5954"""
"""31/08/2010""","""156.0467"""
"""30/08/2010""","""155.9426"""
"""27/08/2010""","""155.6583"""
"""26/08/2010""","""155.8603"""
"""25/08/2010""","""155.9539"""
"""24/08/2010""","""155.9155"""
"""23/08/2010""","""155.4086"""
"""20/08/2010""","""155.4026"""
"""19/08/2010""","""155.0902"""
"""18/08/2010""","""154.9378"""
"""17/08/2010""","""154.7305"""
"""16/08/2010""","""154.9198"""
"""13/08/2010""","""154.5708"""
"""12/08/2010""","""154.4450"""
"""11/08/2010""","""154.4323"""
"""10/08/2010""","""153.7787"""
"""09/08/2010""","""153.7367"""
"""06/08/2010""","""153.6548"""
"""05/08/2010""","""153.4250"""
"""04/08/2010""","""153.3158"""
"""03/08/2010""","""153.1861"""
"""30/07/2010""","""152.7158"""
"""29/07/2010""","""152.3768"""
"""28/07/2010""","""152.2008"""
"""27/07/2010""","""151.9934"""
"""26/07/2010""","""151.7629"""
"""23/07/2010""","""152.0327"""
"""22/07/2010""","""152.1912"""
"""21/07/2010""","""152.1601"""
"""20/07/2010""","""151.9079"""
"""19/07/2010""","""151.7800"""
"""16/07/2010""","""151.9552"""
"""15/07/2010""","""151.7717"""
"""14/07/2010""","""151.7348"""
"""13/07/2010""","""151.9092"""
"""12/07/2010""","""152.0359"""
"""09/07/2010""","""151.6409"""
"""08/07/2010""","""151.5350"""
"""07/07/2010""","""151.5476"""
"""06/07/2010""","""151.5228"""
"""02/07/2010""","""151.3983"""
"""01/07/2010""","""151.4836"""
"""30/06/2010""","""151.5411"""
"""29/06/2010""","""151.6090"""
"""28/06/2010""","""151.4829"""
"""25/06/2010""","""151.4669"""
"""24/06/2010""","""151.6258"""
"""23/06/2010""","""151.4254"""
"""22/06/2010""","""151.2957"""
"""21/06/2010""","""150.9582"""
"""18/06/2010""","""150.9458"""
"""17/06/2010""","""151.1883"""
"""16/06/2010""","""151.2424"""
"""15/06/2010""","""151.1956"""
"""14/06/2010""","""151.2896"""
"""11/06/2010""","""151.4246"""
"""10/06/2010""","""151.1150"""
"""09/06/2010""","""151.3627"""
"""08/06/2010""","""151.6228"""
"""04/06/2010""","""151.5346"""
"""03/06/2010""","""151.2805"""
"""02/06/2010""","""151.3660"""
"""01/06/2010""","""151.3804"""
"""28/05/2010""","""151.3355"""
"""27/05/2010""","""151.2711"""
"""26/05/2010""","""151.4492"""
"""25/05/2010""","""151.6613"""
"""24/05/2010""","""151.6797"""
"""21/05/2010""","""151.7526"""
"""20/05/2010""","""152.0166"""
"""19/05/2010""","""151.9561"""
"""18/05/2010""","""151.9731"""
"""17/05/2010""","""151.6963"""
"""14/05/2010""","""151.7317"""
"""13/05/2010""","""151.5453"""
"""12/05/2010""","""151.4023"""
"""11/05/2010""","""151.1684"""
"""10/05/2010""","""151.2689"""
"""07/05/2010""","""150.9479"""
"""06/05/2010""","""151.7386"""
"""05/05/2010""","""152.0176"""
"""04/05/2010""","""151.9393"""
"""30/04/2010""","""151.7326"""
"""29/04/2010""","""151.6253"""
"""28/04/2010""","""151.6576"""
"""27/04/2010""","""151.9138"""
"""26/04/2010""","""151.8328"""
"""23/04/2010""","""151.8647"""
"""22/04/2010""","""151.9744"""
"""21/04/2010""","""151.9939"""
"""20/04/2010""","""151.8814"""
"""19/04/2010""","""152.0356"""
"""16/04/2010""","""151.9763"""
"""15/04/2010""","""151.6824"""
"""14/04/2010""","""151.5785"""
"""13/04/2010""","""151.4063"""
"""12/04/2010""","""151.1930"""
"""09/04/2010""","""151.1781"""
"""08/04/2010""","""151.4427"""
"""07/04/2010""","""151.2875"""
"""06/04/2010""","""151.1080"""
"""01/04/2010""","""151.3092"""
"""31/03/2010""","""151.2424"""
"""30/03/2010""","""151.0976"""
"""29/03/2010""","""150.9768"""
"""26/03/2010""","""150.7985"""
"""25/03/2010""","""150.8852"""
"""24/03/2010""","""151.0636"""
"""23/03/2010""","""151.1057"""
"""22/03/2010""","""150.9974"""
"""19/03/2010""","""150.7858"""
"""18/03/2010""","""150.7605"""
"""16/03/2010""","""150.5657"""
"""15/03/2010""","""150.4235"""
"""12/03/2010""","""150.2640"""
"""11/03/2010""","""150.2336"""
"""10/03/2010""","""150.3289"""
"""09/03/2010""","""150.4000"""
"""08/03/2010""","""150.1364"""
"""05/03/2010""","""150.0157"""
"""04/03/2010""","""150.0369"""
"""03/03/2010""","""149.8935"""
"""02/03/2010""","""149.9090"""
"""01/03/2010""","""149.9024"""
"""26/02/2010""","""149.8524"""
"""25/02/2010""","""149.7984"""
"""24/02/2010""","""149.7295"""
"""23/02/2010""","""149.5587"""
"""22/02/2010""","""149.0863"""
"""19/02/2010""","""148.8880"""
"""18/02/2010""","""149.0586"""
"""17/02/2010""","""149.1609"""
"""16/02/2010""","""149.0428"""
"""12/02/2010""","""149.0902"""
"""11/02/2010""","""148.8984"""
"""10/02/2010""","""148.9585"""
"""09/02/2010""","""149.0398"""
"""08/02/2010""","""149.0617"""
"""05/02/2010""","""149.2978"""
"""04/02/2010""","""149.1504"""
"""03/02/2010""","""148.9016"""
"""02/02/2010""","""149.0146"""
"""01/02/2010""","""148.9949"""
"""29/01/2010""","""148.8895"""
"""28/01/2010""","""148.9022"""
"""27/01/2010""","""148.8988"""
"""26/01/2010""","""148.9854"""
"""25/01/2010""","""148.9408"""
"""22/01/2010""","""148.8735"""
"""21/01/2010""","""148.9157"""
"""20/01/2010""","""148.9213"""
"""19/01/2010""","""148.6933"""
"""15/01/2010""","""148.7066"""
"""14/01/2010""","""148.5628"""
"""13/01/2010""","""148.5652"""
"""12/01/2010""","""148.4906"""
"""11/01/2010""","""148.2929"""
"""08/01/2010""","""147.9403"""
"""07/01/2010""","""147.8608"""
"""06/01/2010""","""147.5649"""
"""05/01/2010""","""147.4796"""
"""04/01/2010""","""147.1829"""
"""31/12/2009""","""147.0080"""
"""30/12/2009""","""147.0115"""
"""24/12/2009""","""147.3504"""
"""23/12/2009""","""147.3384"""
"""22/12/2009""","""147.5384"""
"""21/12/2009""","""147.7769"""
"""18/12/2009""","""147.9603"""
"""17/12/2009""","""147.8969"""
"""16/12/2009""","""147.5727"""
"""15/12/2009""","""147.3160"""
"""14/12/2009""","""147.4676"""
"""11/12/2009""","""147.3168"""
"""10/12/2009""","""147.3519"""
"""09/12/2009""","""147.5713"""
"""08/12/2009""","""147.5367"""
"""07/12/2009""","""147.2249"""
"""04/12/2009""","""146.9404"""
"""03/12/2009""","""147.2923"""
"""02/12/2009""","""147.4279"""
"""01/12/2009""","""147.4386"""
"""30/11/2009""","""147.3200"""
"""27/11/2009""","""147.2318"""
"""25/11/2009""","""146.9469"""
"""24/11/2009""","""147.0923"""
"""23/11/2009""","""146.9015"""
"""20/11/2009""","""146.9301"""
"""19/11/2009""","""147.0583"""
"""18/11/2009""","""146.9424"""
"""17/11/2009""","""146.9352"""
"""16/11/2009""","""146.7171"""
"""13/11/2009""","""146.4077"""
"""12/11/2009""","""146.4805"""
"""11/11/2009""","""146.4872"""
"""10/11/2009""","""146.4657"""
"""09/11/2009""","""146.2252"""
"""06/11/2009""","""145.9001"""
"""05/11/2009""","""145.8394"""
"""04/11/2009""","""145.9176"""
"""03/11/2009""","""146.1602"""
"""02/11/2009""","""146.2498"""
"""30/10/2009""","""146.2008"""
"""29/10/2009""","""145.8216"""
"""28/10/2009""","""146.1233"""
"""27/10/2009""","""146.0149"""
"""23/10/2009""","""145.4970"""
"""22/10/2009""","""145.6272"""
"""21/10/2009""","""145.5605"""
"""20/10/2009""","""145.8621"""
"""19/10/2009""","""145.5282"""
"""16/10/2009""","""145.5187"""
"""15/10/2009""","""145.5201"""
"""14/10/2009""","""145.8154"""
"""13/10/2009""","""145.8734"""
"""12/10/2009""","""145.8164"""
"""09/10/2009""","""145.6123"""
"""08/10/2009""","""145.9697"""
"""07/10/2009""","""145.9562"""
"""06/10/2009""","""145.7550"""
"""05/10/2009""","""145.8358"""
"""02/10/2009""","""145.7774"""
"""01/10/2009""","""145.7165"""
"""30/09/2009""","""145.4820"""
"""29/09/2009""","""145.4215"""
"""28/09/2009""","""145.3945"""
"""25/09/2009""","""145.2109"""
"""24/09/2009""","""145.0974"""
"""23/09/2009""","""144.7585"""
"""22/09/2009""","""144.5325"""
"""21/09/2009""","""144.4495"""
"""18/09/2009""","""144.3363"""
"""17/09/2009""","""144.3035"""
"""16/09/2009""","""144.4556"""
"""15/09/2009""","""144.4076"""
"""14/09/2009""","""144.5100"""
"""11/09/2009""","""144.5953"""
"""10/09/2009""","""144.2252"""
"""09/09/2009""","""143.9160"""
"""08/09/2009""","""144.1875"""
"""04/09/2009""","""143.9895"""
"""03/09/2009""","""143.8949"""
"""02/09/2009""","""143.8491"""
"""01/09/2009""","""143.6795"""
"""31/08/2009""","""143.5512"""
"""28/08/2009""","""143.4368"""
"""27/08/2009""","""143.4404"""
"""26/08/2009""","""143.4264"""
"""25/08/2009""","""143.2061"""
"""24/08/2009""","""142.9359"""
"""21/08/2009""","""142.8581"""
"""20/08/2009""","""143.1755"""
"""19/08/2009""","""143.1832"""
"""18/08/2009""","""142.9832"""
"""17/08/2009""","""143.0101"""
"""14/08/2009""","""142.8567"""
"""13/08/2009""","""142.2478"""
"""12/08/2009""","""141.9315"""
"""11/08/2009""","""141.8414"""
"""10/08/2009""","""141.5589"""
"""07/08/2009""","""141.3175"""
"""06/08/2009""","""141.8707"""
"""05/08/2009""","""141.8514"""
"""04/08/2009""","""141.7702"""
"""31/07/2009""","""141.9745"""
"""30/07/2009""","""141.1687"""
"""29/07/2009""","""141.0331"""
"""28/07/2009""","""140.7982"""
"""27/07/2009""","""140.1012"""
"""24/07/2009""","""139.9203"""
"""23/07/2009""","""139.8893"""
"""22/07/2009""","""140.0298"""
"""21/07/2009""","""139.8173"""
"""20/07/2009""","""139.5038"""
"""17/07/2009""","""139.3542"""
"""16/07/2009""","""139.4002"""
"""15/07/2009""","""139.1658"""
"""14/07/2009""","""139.2337"""
"""13/07/2009""","""139.3107"""
"""10/07/2009""","""139.2660"""
"""09/07/2009""","""139.0950"""
"""08/07/2009""","""139.1958"""
"""07/07/2009""","""138.9876"""
"""06/07/2009""","""138.9566"""
"""02/07/2009""","""138.6800"""
"""01/07/2009""","""138.1824"""
"""30/06/2009""","""138.1275"""
"""29/06/2009""","""137.9705"""
"""26/06/2009""","""137.7656"""
"""25/06/2009""","""137.5019"""
"""24/06/2009""","""137.4473"""
"""23/06/2009""","""137.2591"""
"""22/06/2009""","""137.3318"""
"""19/06/2009""","""137.1398"""
"""18/06/2009""","""136.8636"""
"""17/06/2009""","""136.9922"""
"""16/06/2009""","""136.7791"""
"""15/06/2009""","""136.7522"""
"""12/06/2009""","""136.1648"""
"""11/06/2009""","""135.8255"""
"""10/06/2009""","""136.0159"""
"""09/06/2009""","""135.9468"""
"""08/06/2009""","""135.6602"""
"""05/06/2009""","""135.4238"""
"""04/06/2009""","""136.0781"""
"""03/06/2009""","""136.4494"""
"""02/06/2009""","""136.0279"""
"""29/05/2009""","""136.0006"""
"""28/05/2009""","""135.6277"""
"""27/05/2009""","""135.7527"""
"""26/05/2009""","""135.7269"""
"""22/05/2009""","""135.9243"""
"""21/05/2009""","""136.2309"""
"""20/05/2009""","""135.8828"""
"""19/05/2009""","""135.8910"""
"""18/05/2009""","""136.1986"""
"""15/05/2009""","""135.7922"""
"""14/05/2009""","""135.9383"""
"""13/05/2009""","""135.7706"""
"""12/05/2009""","""135.4513"""
"""11/05/2009""","""135.2591"""
"""08/05/2009""","""134.6529"""
"""07/05/2009""","""134.4815"""
"""06/05/2009""","""134.6594"""
"""05/05/2009""","""134.4660"""
"""01/05/2009""","""134.2659"""
"""30/04/2009""","""134.2164"""
"""29/04/2009""","""134.3054"""
"""28/04/2009""","""134.0691"""
"""27/04/2009""","""133.7370"""
"""24/04/2009""","""133.4701"""
"""23/04/2009""","""133.2171"""
"""22/04/2009""","""133.1063"""
"""21/04/2009""","""133.2689"""
"""20/04/2009""","""133.2798"""
"""17/04/2009""","""132.6788"""
"""16/04/2009""","""132.9231"""
"""15/04/2009""","""132.7200"""
"""14/04/2009""","""131.8596"""
"""09/04/2009""","""131.7088"""
"""08/04/2009""","""131.6579"""
"""07/04/2009""","""131.4921"""
"""06/04/2009""","""131.2949"""
"""03/04/2009""","""131.2309"""
"""02/04/2009""","""131.4680"""
"""01/04/2009""","""132.1435"""
"""31/03/2009""","""132.1202"""
"""30/03/2009""","""132.0041"""
"""27/03/2009""","""131.4666"""
"""26/03/2009""","""131.0716"""
"""25/03/2009""","""130.9284"""
"""24/03/2009""","""130.7765"""
"""23/03/2009""","""131.0365"""
"""20/03/2009""","""131.1327"""
"""19/03/2009""","""130.9534"""
"""18/03/2009""","""130.4940"""
"""16/03/2009""","""130.7983"""
"""13/03/2009""","""130.8774"""
"""12/03/2009""","""131.0489"""
"""11/03/2009""","""130.8953"""
"""10/03/2009""","""131.2190"""
"""09/03/2009""","""131.6808"""
"""06/03/2009""","""132.1516"""
"""05/03/2009""","""131.9022"""
"""04/03/2009""","""131.8817"""
"""03/03/2009""","""132.2543"""
"""02/03/2009""","""132.2679"""
"""27/02/2009""","""131.9361"""
"""26/02/2009""","""131.9160"""
"""25/02/2009""","""132.5839"""
"""24/02/2009""","""132.4916"""
"""23/02/2009""","""132.5061"""
"""20/02/2009""","""132.7561"""
"""19/02/2009""","""132.4573"""
"""18/02/2009""","""133.0582"""
"""17/02/2009""","""133.4047"""
"""13/02/2009""","""132.8021"""
"""12/02/2009""","""133.0603"""
"""11/02/2009""","""132.8254"""
"""10/02/2009""","""132.2866"""
"""09/02/2009""","""132.0762"""
"""06/02/2009""","""132.1975"""
"""05/02/2009""","""132.2009"""
"""04/02/2009""","""132.1734"""
"""03/02/2009""","""132.2198"""
"""02/02/2009""","""132.3276"""
"""30/01/2009""","""132.2325"""
"""29/01/2009""","""132.3836"""
"""28/01/2009""","""132.3755"""
"""27/01/2009""","""131.9876"""
"""26/01/2009""","""131.8949"""
"""23/01/2009""","""132.4977"""
"""22/01/2009""","""133.0163"""
"""21/01/2009""","""133.3613"""
"""20/01/2009""","""133.4399"""
"""16/01/2009""","""133.5853"""
"""15/01/2009""","""133.5664"""
"""14/01/2009""","""133.5856"""
"""13/01/2009""","""133.5119"""
"""12/01/2009""","""133.2707"""
"""09/01/2009""","""133.0825"""
"""08/01/2009""","""132.5548"""
"""07/01/2009""","""131.9964"""
"""06/01/2009""","""131.6999"""
"""05/01/2009""","""132.1459"""
"""02/01/2009""","""131.9698"""
"""31/12/2008""","""131.9871"""
"""30/12/2008""","""131.9352"""
"""24/12/2008""","""131.7103"""
"""23/12/2008""","""131.6949"""
"""22/12/2008""","""131.9530"""
"""19/12/2008""","""131.4332"""
"""18/12/2008""","""131.6465"""
"""17/12/2008""","""131.7290"""
"""16/12/2008""","""130.8797"""
"""15/12/2008""","""130.6302"""
"""12/12/2008""","""130.3354"""
"""11/12/2008""","""130.7352"""
"""10/12/2008""","""130.7206"""
"""09/12/2008""","""130.5350"""
"""08/12/2008""","""131.0226"""
"""05/12/2008""","""131.9443"""
"""04/12/2008""","""131.8028"""
"""03/12/2008""","""132.5091"""
"""02/12/2008""","""132.0250"""
"""01/12/2008""","""131.5418"""
"""28/11/2008""","""130.9307"""
"""26/11/2008""","""131.2516"""
"""25/11/2008""","""130.9800"""
"""24/11/2008""","""130.7050"""
"""21/11/2008""","""130.9529"""
"""20/11/2008""","""131.0176"""
"""19/11/2008""","""130.4477"""
"""18/11/2008""","""130.2268"""
"""17/11/2008""","""130.3609"""
"""14/11/2008""","""130.2859"""
"""13/11/2008""","""130.1419"""
"""12/11/2008""","""130.3674"""
"""11/11/2008""","""130.2566"""
"""10/11/2008""","""130.2051"""
"""07/11/2008""","""129.9126"""
"""06/11/2008""","""129.5667"""
"""05/11/2008""","""129.1272"""
"""04/11/2008""","""128.8998"""
"""03/11/2008""","""128.8310"""
"""31/10/2008""","""128.6092"""
"""30/10/2008""","""129.1801"""
"""29/10/2008""","""128.9985"""
"""28/10/2008""","""128.9150"""
"""24/10/2008""","""128.8710"""
"""23/10/2008""","""129.0095"""
"""22/10/2008""","""129.0369"""
"""21/10/2008""","""128.6016"""
"""20/10/2008""","""128.3687"""
"""17/10/2008""","""128.1742"""
"""16/10/2008""","""128.1830"""
"""15/10/2008""","""127.8664"""
"""14/10/2008""","""127.7951"""
"""13/10/2008""","""127.6942"""
"""10/10/2008""","""128.4576"""
"""09/10/2008""","""128.9687"""
"""08/10/2008""","""129.7388"""
"""07/10/2008""","""130.0005"""
"""06/10/2008""","""130.2575"""
"""03/10/2008""","""129.7034"""
"""02/10/2008""","""129.8582"""
"""01/10/2008""","""129.5373"""
"""30/09/2008""","""129.4195"""
"""29/09/2008""","""129.8796"""
"""26/09/2008""","""129.2967"""
"""25/09/2008""","""129.0604"""
"""24/09/2008""","""129.3711"""
"""23/09/2008""","""129.0162"""
"""22/09/2008""","""128.9877"""
"""19/09/2008""","""129.1629"""
"""18/09/2008""","""129.9096"""
"""17/09/2008""","""130.6936"""
"""16/09/2008""","""131.3982"""
"""15/09/2008""","""131.8128"""
"""12/09/2008""","""132.2489"""
"""11/09/2008""","""132.6579"""
"""10/09/2008""","""133.0214"""
"""09/09/2008""","""133.2177"""
"""08/09/2008""","""133.0955"""
"""05/09/2008""","""133.3274"""
"""04/09/2008""","""133.1189"""
"""03/09/2008""","""132.9546"""
"""02/09/2008""","""132.9757"""
"""29/08/2008""","""132.7699"""
"""28/08/2008""","""132.6810"""
"""27/08/2008""","""132.8044"""
"""26/08/2008""","""133.1584"""
"""25/08/2008""","""132.6265"""
"""22/08/2008""","""132.5731"""
"""21/08/2008""","""132.8910"""
"""20/08/2008""","""133.2186"""
"""19/08/2008""","""133.1863"""
"""18/08/2008""","""133.3102"""
"""15/08/2008""","""133.1687"""
"""14/08/2008""","""132.9504"""
"""13/08/2008""","""132.9511"""
"""12/08/2008""","""132.7166"""
"""11/08/2008""","""132.5108"""
"""08/08/2008""","""132.5958"""
"""07/08/2008""","""132.4121"""
"""06/08/2008""","""131.7943"""
"""05/08/2008""","""131.8060"""
"""01/08/2008""","""131.5348"""
"""31/07/2008""","""131.5910"""
"""30/07/2008""","""131.2190"""
"""29/07/2008""","""130.8862"""
"""28/07/2008""","""130.6605"""
"""25/07/2008""","""130.2345"""
"""24/07/2008""","""130.3180"""
"""23/07/2008""","""129.7197"""
"""22/07/2008""","""129.7998"""
"""21/07/2008""","""129.7606"""
"""18/07/2008""","""130.1177"""
"""17/07/2008""","""130.7747"""
"""16/07/2008""","""130.9871"""
"""15/07/2008""","""131.1266"""
"""14/07/2008""","""131.0562"""
"""11/07/2008""","""130.8497"""
"""10/07/2008""","""130.9110"""
"""09/07/2008""","""130.8865"""
"""08/07/2008""","""130.9133"""
"""07/07/2008""","""130.7804"""
"""03/07/2008""","""130.1739"""
"""02/07/2008""","""129.6380"""
"""01/07/2008""","""129.8757"""
"""30/06/2008""","""129.9989"""
"""27/06/2008""","""130.4351"""
"""26/06/2008""","""130.5293"""
"""25/06/2008""","""130.0977"""
"""24/06/2008""","""130.1778"""
"""23/06/2008""","""130.1320"""
"""20/06/2008""","""130.0374"""
"""19/06/2008""","""129.7481"""
"""18/06/2008""","""130.0817"""
"""17/06/2008""","""130.0081"""
"""16/06/2008""","""129.7449"""
"""13/06/2008""","""129.7264"""
"""12/06/2008""","""130.1390"""
"""11/06/2008""","""130.3859"""
"""10/06/2008""","""130.1975"""
"""09/06/2008""","""130.1983"""
"""06/06/2008""","""130.9107"""
"""05/06/2008""","""130.8962"""
"""04/06/2008""","""131.6093"""
"""03/06/2008""","""131.3100"""
"""30/05/2008""","""131.4154"""
"""29/05/2008""","""131.2572"""
"""28/05/2008""","""131.7159"""
"""27/05/2008""","""131.9148"""
"""23/05/2008""","""132.1172"""
"""22/05/2008""","""132.0489"""
"""21/05/2008""","""132.3464"""
"""20/05/2008""","""132.7045"""
"""19/05/2008""","""132.5117"""
"""16/05/2008""","""132.6874"""
"""15/05/2008""","""132.4248"""
"""14/05/2008""","""132.6912"""
"""13/05/2008""","""133.1062"""
"""12/05/2008""","""133.4434"""
"""09/05/2008""","""133.5523"""
"""08/05/2008""","""133.2369"""
"""07/05/2008""","""132.8217"""
"""06/05/2008""","""132.8204"""
"""02/05/2008""","""132.2690"""
"""01/05/2008""","""132.5331"""
"""30/04/2008""","""132.5359"""
"""29/04/2008""","""132.4448"""
"""28/04/2008""","""132.0080"""
"""25/04/2008""","""131.9143"""
"""24/04/2008""","""131.8092"""
"""23/04/2008""","""131.9578"""
"""22/04/2008""","""131.8263"""
"""21/04/2008""","""132.0272"""
"""18/04/2008""","""131.6857"""
"""17/04/2008""","""132.0030"""
"""16/04/2008""","""132.2826"""
"""15/04/2008""","""132.7141"""
"""14/04/2008""","""133.0129"""
"""11/04/2008""","""133.0004"""
"""10/04/2008""","""132.6367"""
"""09/04/2008""","""132.5001"""
"""08/04/2008""","""132.4480"""
"""07/04/2008""","""132.3603"""
"""04/04/2008""","""132.5323"""
"""03/04/2008""","""132.2844"""
"""02/04/2008""","""132.1300"""
"""01/04/2008""","""132.2196"""
"""31/03/2008""","""132.5124"""
"""28/03/2008""","""132.3765"""
"""27/03/2008""","""132.3499"""
"""26/03/2008""","""132.3575"""
"""25/03/2008""","""132.3960"""
"""20/03/2008""","""132.8957"""
"""19/03/2008""","""133.0682"""
"""18/03/2008""","""133.1465"""
"""14/03/2008""","""133.3485"""
"""13/03/2008""","""133.4403"""
"""12/03/2008""","""133.5210"""
"""11/03/2008""","""133.5695"""
"""10/03/2008""","""133.9848"""
"""07/03/2008""","""133.7260"""
"""06/03/2008""","""133.7579"""
"""05/03/2008""","""133.7737"""
"""04/03/2008""","""134.1761"""
"""03/03/2008""","""134.0898"""
"""29/02/2008""","""134.1089"""
"""28/02/2008""","""133.6860"""
"""27/02/2008""","""133.1787"""
"""26/02/2008""","""133.2361"""
"""25/02/2008""","""133.3616"""
"""22/02/2008""","""133.5295"""
"""21/02/2008""","""133.3958"""
"""20/02/2008""","""133.5598"""
"""19/02/2008""","""133.8404"""
"""15/02/2008""","""133.9746"""
"""14/02/2008""","""133.7765"""
"""13/02/2008""","""133.9773"""
"""12/02/2008""","""134.0306"""
"""11/02/2008""","""134.5228"""
"""08/02/2008""","""134.5083"""
"""07/02/2008""","""134.4664"""
"""06/02/2008""","""134.0529"""
"""05/02/2008""","""134.3156"""
"""04/02/2008""","""133.8059"""
"""01/02/2008""","""133.8957"""
"""31/01/2008""","""133.8368"""
"""30/01/2008""","""133.2982"""
"""29/01/2008""","""133.3837"""
"""28/01/2008""","""133.6198"""
"""25/01/2008""","""133.4255"""
"""24/01/2008""","""133.3473"""
"""23/01/2008""","""134.1208"""
"""22/01/2008""","""133.5782"""
"""18/01/2008""","""133.7329"""
"""17/01/2008""","""133.6669"""
"""16/01/2008""","""133.6336"""
"""15/01/2008""","""133.2412"""
"""14/01/2008""","""133.0150"""
"""11/01/2008""","""132.7301"""
"""10/01/2008""","""132.6418"""
"""09/01/2008""","""132.7304"""
"""08/01/2008""","""132.4399"""
"""07/01/2008""","""132.6742"""
"""04/01/2008""","""132.5841"""
"""03/01/2008""","""132.2866"""
"""02/01/2008""","""132.1372"""
"""31/12/2007""","""131.3533"""
"""28/12/2007""","""131.3151"""
"""24/12/2007""","""131.1465"""
"""21/12/2007""","""131.1207"""
"""20/12/2007""","""131.4220"""
"""19/12/2007""","""131.2822"""
"""18/12/2007""","""131.2239"""
"""17/12/2007""","""131.0535"""
"""14/12/2007""","""130.9166"""
"""13/12/2007""","""131.0819"""
"""12/12/2007""","""131.0240"""
"""11/12/2007""","""131.3380"""
"""10/12/2007""","""131.2180"""
"""07/12/2007""","""131.5188"""
"""06/12/2007""","""132.1350"""
"""05/12/2007""","""132.2801"""
"""04/12/2007""","""132.3077"""
"""03/12/2007""","""132.1182"""
"""30/11/2007""","""131.8267"""
"""29/11/2007""","""132.0781"""
"""28/11/2007""","""131.8490"""
"""27/11/2007""","""132.2306"""
"""26/11/2007""","""132.3005"""
"""23/11/2007""","""132.3105"""
"""21/11/2007""","""132.4031"""
"""20/11/2007""","""132.2716"""
"""19/11/2007""","""132.5376"""
"""16/11/2007""","""132.2904"""
"""15/11/2007""","""132.2769"""
"""14/11/2007""","""132.1652"""
"""13/11/2007""","""132.3286"""
"""12/11/2007""","""132.4486"""
"""09/11/2007""","""132.5155"""
"""08/11/2007""","""132.3037"""
"""07/11/2007""","""132.1982"""
"""06/11/2007""","""132.0772"""
"""05/11/2007""","""132.1296"""
"""02/11/2007""","""132.0697"""
"""01/11/2007""","""131.9615"""
"""31/10/2007""","""131.8213"""
"""30/10/2007""","""132.1669"""
"""26/10/2007""","""132.2382"""
"""25/10/2007""","""132.3558"""
"""24/10/2007""","""132.4026"""
"""23/10/2007""","""132.1295"""
"""22/10/2007""","""132.1156"""
"""19/10/2007""","""131.8945"""
"""18/10/2007""","""131.4231"""
"""17/10/2007""","""131.0788"""
"""16/10/2007""","""130.8799"""
"""15/10/2007""","""130.8793"""
"""12/10/2007""","""130.8616"""
"""11/10/2007""","""131.0794"""
"""10/10/2007""","""131.1973"""
"""09/10/2007""","""131.3194"""
"""08/10/2007""","""131.1166"""
"""05/10/2007""","""131.1028"""
"""04/10/2007""","""131.3372"""
"""03/10/2007""","""131.0069"""
"""02/10/2007""","""131.0787"""
"""01/10/2007""","""131.0285"""
"""28/09/2007""","""130.8755"""
"""27/09/2007""","""130.6484"""
"""26/09/2007""","""130.5537"""
"""25/09/2007""","""130.8044"""
"""24/09/2007""","""130.5386"""
"""21/09/2007""","""130.5176"""
"""20/09/2007""","""130.5097"""
"""19/09/2007""","""130.6639"""
"""18/09/2007""","""130.7968"""
"""17/09/2007""","""131.1666"""
"""14/09/2007""","""131.1128"""
"""13/09/2007""","""131.1003"""
"""12/09/2007""","""131.3491"""
"""11/09/2007""","""131.5852"""
"""10/09/2007""","""131.7945"""
"""07/09/2007""","""131.5580"""
"""06/09/2007""","""131.1233"""
"""05/09/2007""","""131.1448"""
"""04/09/2007""","""130.8503"""
"""31/08/2007""","""131.0442"""
"""30/08/2007""","""131.1899"""
"""29/08/2007""","""131.2960"""
"""28/08/2007""","""131.3700"""
"""27/08/2007""","""131.1941"""
"""24/08/2007""","""131.0450"""
"""23/08/2007""","""130.9506"""
"""22/08/2007""","""130.8595"""
"""21/08/2007""","""131.2289"""
"""20/08/2007""","""130.9907"""
"""17/08/2007""","""130.9489"""
"""16/08/2007""","""130.9168"""
"""15/08/2007""","""130.5275"""
"""14/08/2007""","""130.4592"""
"""13/08/2007""","""130.3559"""
"""10/08/2007""","""130.4913"""
"""09/08/2007""","""130.2500"""
"""08/08/2007""","""130.0044"""
"""07/08/2007""","""130.3670"""
"""03/08/2007""","""130.4153"""
"""02/08/2007""","""130.1285"""
"""01/08/2007""","""130.2285"""
"""31/07/2007""","""130.2271"""
"""30/07/2007""","""130.4439"""
"""27/07/2007""","""130.3920"""
"""26/07/2007""","""130.4864"""
"""25/07/2007""","""130.2085"""
"""24/07/2007""","""130.1092"""
"""23/07/2007""","""130.0396"""
"""20/07/2007""","""130.0605"""
"""19/07/2007""","""129.5688"""
"""18/07/2007""","""129.4902"""
"""17/07/2007""","""129.2618"""
"""16/07/2007""","""129.4062"""
"""13/07/2007""","""129.1336"""
"""12/07/2007""","""129.2071"""
"""11/07/2007""","""129.4182"""
"""10/07/2007""","""129.4275"""
"""09/07/2007""","""129.0322"""
